sex,age,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,higher,internet,romantic,famrel,freetime,goout,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,guardian_father,guardian_mother,guardian_other
1,17,1,1,3,3,2,2,0,0,1,1,1,1,0,4,5,4,3,2,13.0,13.0,13.0,False,True,False,False,False,False,False,True,False,False,False,True,False
1,18,0,1,1,3,1,1,1,0,0,0,0,1,1,4,3,3,3,7,8.0,7.0,8.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,19,1,1,1,1,3,1,1,0,1,0,1,1,0,4,4,4,5,4,8.0,8.0,8.0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,17,1,1,4,3,2,2,0,0,1,1,1,1,1,4,5,5,2,4,13.0,11.0,11.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,18,1,1,3,3,1,2,0,0,1,0,1,0,1,5,3,4,5,0,10.0,9.0,9.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,17,1,1,4,4,2,2,0,0,1,1,1,1,0,4,3,3,5,4,12.0,13.0,13.0,False,False,False,False,True,False,False,False,True,False,True,False,False
0,17,0,0,3,2,2,2,0,0,0,0,1,0,1,1,2,3,5,2,12.0,12.0,11.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,18,0,1,1,1,2,1,0,0,0,0,1,1,1,3,3,2,3,4,10.0,10.0,10.0,False,False,True,False,False,False,False,False,True,False,True,False,False
0,18,0,1,1,1,2,3,0,0,0,0,1,1,0,5,3,2,4,0,18.0,16.0,16.0,True,False,False,False,False,False,False,False,True,False,True,False,False
0,18,0,0,1,4,3,2,0,0,0,0,1,0,1,4,3,4,5,0,13.0,13.0,13.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,18,0,1,1,1,2,2,1,0,0,0,0,0,0,4,4,3,5,2,13.0,12.0,12.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,18,1,1,3,3,2,2,0,0,1,0,1,1,1,4,3,2,3,0,11.0,11.0,10.0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,17,0,1,4,4,1,2,0,0,1,1,1,1,1,2,3,4,1,0,16.0,15.0,15.0,True,False,False,False,False,True,False,False,False,False,False,True,False
0,17,1,1,1,2,2,2,0,0,0,0,1,0,0,3,2,2,3,0,12.0,11.0,12.0,False,False,True,False,False,False,False,False,True,False,True,False,False
1,18,1,1,1,3,2,2,0,0,1,1,1,0,0,3,3,4,3,4,10.0,10.0,10.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,18,0,1,4,4,2,3,0,0,0,1,1,1,1,4,2,2,5,0,13.0,13.0,13.0,False,False,False,False,True,False,False,False,True,False,False,True,False
0,17,1,1,1,1,3,1,1,0,1,1,1,1,1,5,2,1,1,0,7.0,6.0,6.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,18,1,1,2,3,2,1,0,0,1,1,1,1,1,5,2,3,4,0,11.0,10.0,10.0,True,False,False,False,False,False,False,False,True,False,True,False,False
0,18,1,1,4,4,3,2,0,0,1,1,1,1,1,3,2,2,5,10,14.0,12.0,11.0,False,False,True,False,False,False,False,False,False,True,True,False,False
0,19,0,1,3,2,2,2,2,0,0,0,1,0,1,3,2,2,3,4,7.0,7.0,9.0,False,False,False,True,False,False,False,False,True,False,False,False,True
1,18,0,1,1,2,3,1,0,0,1,1,0,1,1,4,3,3,3,3,14.0,12.0,12.0,True,False,False,False,False,False,False,False,True,False,True,False,False
0,17,1,1,2,2,1,3,0,0,0,0,1,0,1,3,4,3,3,8,13.0,11.0,11.0,False,False,True,False,False,True,False,False,False,False,False,True,False
0,17,1,1,1,2,1,1,0,0,0,0,1,1,0,3,5,5,1,14,6.0,5.0,5.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,18,0,1,4,4,2,3,0,0,0,0,1,1,0,5,4,4,1,0,19.0,18.0,19.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,18,1,1,1,1,4,3,0,0,0,0,1,1,0,4,3,2,4,2,8.0,8.0,10.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,20,1,1,4,2,2,3,2,0,1,1,1,1,1,5,4,3,3,4,15.0,14.0,15.0,False,True,False,False,False,False,False,True,False,False,False,False,True
0,18,0,1,4,4,1,2,0,0,0,1,1,1,0,5,4,3,2,4,8.0,9.0,10.0,False,False,False,False,True,False,False,False,True,False,False,True,False
0,18,1,1,3,3,1,2,0,0,0,1,1,1,1,4,1,3,1,0,15.0,15.0,15.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,17,1,1,3,1,1,2,0,0,1,1,1,1,0,4,5,4,1,17,10.0,10.0,10.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,18,1,1,4,4,1,2,0,0,0,1,1,1,0,3,2,4,2,4,15.0,14.0,14.0,False,False,False,False,True,False,False,False,False,True,True,False,False
1,18,1,1,2,1,2,1,0,0,0,0,1,1,1,4,4,3,5,5,7.0,6.0,7.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,17,1,1,2,3,2,2,0,0,0,0,1,1,0,4,4,3,3,2,11.0,11.0,10.0,False,False,True,False,False,False,False,False,True,False,True,False,False
1,19,1,1,1,1,2,1,1,0,0,0,1,0,0,4,3,2,5,0,6.0,5.0,5.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,18,1,1,4,2,2,1,1,0,0,1,1,0,0,5,4,3,3,14,6.0,5.0,5.0,False,False,True,False,False,False,False,True,False,False,True,False,False
0,18,1,1,2,2,2,3,0,0,0,1,1,0,0,5,3,3,4,2,10.0,9.0,10.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,18,1,1,4,4,3,1,0,0,1,1,1,1,1,4,4,3,5,7,6.0,5.0,6.0,False,False,False,False,True,True,False,False,False,False,False,True,False
0,19,1,1,2,3,1,3,1,0,0,0,1,1,0,5,4,2,5,0,7.0,5.0,6.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,18,0,1,3,1,1,2,0,0,1,1,1,1,0,4,3,4,1,0,7.0,9.0,8.0,False,False,False,False,True,False,False,False,True,False,False,True,False
0,18,1,1,1,1,2,2,1,0,0,0,1,0,0,1,1,1,5,0,6.0,5.0,5.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,20,0,0,2,2,1,2,2,0,1,1,1,0,0,5,5,4,4,11,9.0,9.0,9.0,False,False,False,True,False,False,False,False,True,False,False,False,True
1,17,0,1,3,1,2,1,0,0,0,0,1,1,0,2,4,5,2,3,14.0,16.0,16.0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,21,1,1,1,1,1,1,3,0,0,0,1,0,0,5,5,3,3,3,10.0,8.0,7.0,False,False,True,False,False,False,False,True,False,False,False,False,True
1,18,0,1,3,2,3,1,0,0,0,0,1,1,0,4,4,1,5,0,11.0,12.0,10.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,19,0,1,1,1,1,1,0,0,0,0,1,1,0,3,2,3,5,5,8.0,9.0,9.0,False,False,True,False,False,True,False,False,False,False,True,False,False
0,18,1,0,4,4,2,2,0,1,0,0,1,0,0,4,3,4,3,4,11.0,11.0,11.0,True,False,False,False,False,False,False,False,False,True,False,True,False
0,17,1,1,1,1,1,2,0,0,1,0,1,1,0,5,3,3,3,2,9.0,11.0,11.0,True,False,False,False,False,False,False,True,False,False,True,False,False
0,15,0,1,1,1,1,2,0,1,0,0,1,1,0,4,3,2,3,6,12.0,13.0,12.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,15,1,1,4,2,1,3,0,0,1,0,1,1,1,3,2,2,5,0,14.0,14.0,14.0,False,True,False,False,False,False,False,False,True,False,False,True,False
0,16,1,1,3,3,1,2,0,0,1,0,1,0,0,4,3,2,5,0,11.0,13.0,13.0,False,False,True,False,False,False,False,True,False,False,True,False,False
1,16,0,1,4,3,1,2,0,0,1,0,1,1,0,5,4,2,5,6,12.0,12.0,13.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,16,0,1,2,2,1,2,0,0,0,0,1,1,0,4,4,4,3,0,13.0,12.0,13.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,17,1,0,4,4,2,2,0,1,1,0,1,0,0,4,1,4,1,2,10.0,13.0,13.0,False,False,True,False,False,False,False,False,False,True,False,True,False
1,15,0,0,3,2,1,2,0,0,1,0,1,1,0,4,2,2,1,0,15.0,16.0,17.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,15,1,1,3,4,1,2,0,0,1,0,1,1,0,5,5,1,5,0,12.0,12.0,13.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,1,4,4,1,2,0,0,1,0,1,1,0,3,3,3,2,2,14.0,14.0,14.0,False,False,False,False,True,False,True,False,False,False,False,True,False
0,15,1,1,2,1,3,3,0,0,1,0,1,1,0,5,2,2,4,0,10.0,12.0,13.0,False,False,False,True,False,False,False,True,False,False,True,False,False
1,15,0,1,4,4,1,1,0,0,1,0,1,1,0,4,3,3,5,0,12.0,13.0,12.0,False,True,False,False,False,False,False,False,True,False,True,False,False
1,15,1,1,4,3,2,2,0,0,1,0,1,1,0,5,4,3,3,0,12.0,12.0,13.0,False,False,False,False,True,False,False,True,False,False,False,True,False
1,15,1,0,2,2,1,3,0,0,1,0,1,1,1,4,5,2,3,0,14.0,14.0,15.0,False,False,True,False,False,False,False,True,False,False,False,False,True
0,16,1,1,4,4,1,1,0,0,1,0,1,1,0,4,4,4,2,6,17.0,17.0,17.0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,16,1,1,4,4,1,3,0,0,1,0,1,1,0,3,2,3,2,10,13.0,13.0,14.0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,16,1,1,3,3,3,2,0,1,1,0,1,0,0,5,3,2,4,2,13.0,14.0,14.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,17,1,1,3,2,1,1,3,0,1,1,1,1,0,5,5,5,5,2,8.0,8.0,7.0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,16,0,1,4,3,1,1,0,0,0,0,1,1,0,3,1,3,5,6,12.0,12.0,12.0,False,True,False,False,False,False,False,True,False,False,True,False,False
1,15,1,1,4,3,1,2,0,0,0,0,1,1,0,4,4,1,1,0,12.0,13.0,14.0,False,False,False,False,True,False,False,True,False,False,False,True,False
1,15,1,1,4,4,1,1,0,0,1,1,1,1,0,5,4,2,5,0,11.0,12.0,12.0,False,True,False,False,False,False,True,False,False,False,True,False,False
1,16,0,1,4,2,1,2,0,0,0,0,1,1,0,4,5,1,5,0,12.0,13.0,14.0,False,False,False,False,True,False,False,True,False,False,False,True,False
1,16,0,1,2,2,2,2,0,0,1,0,1,1,0,5,4,4,5,2,10.0,10.0,10.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,1,2,4,1,3,0,1,1,0,1,1,0,4,3,2,5,2,10.0,11.0,10.0,False,False,False,True,False,False,True,False,False,False,False,True,False
0,16,1,1,2,2,1,1,0,0,1,0,1,1,0,1,2,2,5,6,10.0,11.0,12.0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,15,1,1,2,2,1,1,0,0,1,0,1,1,0,4,2,2,5,8,11.0,12.0,12.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,15,1,1,4,2,1,1,0,0,0,0,1,1,0,2,2,4,1,0,11.0,11.0,11.0,False,True,False,False,False,False,False,False,True,False,False,True,False
1,16,0,0,3,4,1,2,0,1,1,1,1,1,0,5,3,3,5,2,12.0,12.0,13.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,16,1,1,4,4,1,2,0,0,1,1,1,1,1,4,4,5,5,4,12.0,11.0,12.0,False,False,False,False,True,False,False,False,False,True,False,True,False
1,15,1,1,4,4,1,2,0,0,1,1,1,1,0,5,4,2,5,0,10.0,11.0,11.0,False,True,False,False,False,False,False,False,True,False,False,True,False
1,15,1,1,4,4,2,2,0,0,1,0,1,1,0,4,3,1,5,2,15.0,15.0,15.0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,15,1,1,4,3,1,2,0,0,1,0,1,1,1,4,5,2,5,0,13.0,14.0,15.0,False,False,False,False,True,True,False,False,False,False,False,True,False
1,15,0,1,3,3,1,2,0,0,0,0,1,1,0,5,3,2,2,0,13.0,12.0,12.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,16,1,1,3,2,1,1,0,0,1,0,1,1,0,5,4,3,5,4,12.0,12.0,12.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,1,2,3,2,1,0,0,1,0,1,0,0,3,5,1,5,4,11.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,True,False,False
1,15,0,1,4,3,1,3,0,0,1,0,1,1,0,5,4,3,4,0,14.0,14.0,14.0,False,False,False,False,True,False,False,False,True,False,False,True,False
1,16,1,0,4,4,2,3,0,0,1,0,1,1,1,2,4,3,5,4,13.0,13.0,13.0,False,False,True,False,False,False,False,False,False,True,False,True,False
0,15,1,1,3,4,1,3,0,1,1,0,1,1,0,4,3,2,5,2,11.0,12.0,12.0,False,False,False,True,False,False,True,False,False,False,False,True,False
0,15,1,1,2,2,1,1,0,1,1,0,1,0,0,4,3,1,2,8,14.0,13.0,12.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,16,0,1,2,2,2,2,0,0,1,0,1,1,1,3,3,3,3,16,11.0,11.0,10.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,15,0,1,4,4,1,1,0,0,1,0,1,1,1,5,4,3,5,8,10.0,11.0,11.0,False,False,False,False,True,False,False,True,False,False,False,False,True
1,15,1,1,4,4,1,2,0,0,1,0,1,1,0,4,3,3,5,0,14.0,15.0,15.0,False,False,False,True,False,False,False,False,False,True,True,False,False
1,15,1,1,2,2,1,1,0,1,1,0,1,1,0,5,4,1,1,0,9.0,10.0,10.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,16,0,1,2,2,2,2,1,1,0,0,1,1,0,4,3,3,5,14,10.0,11.0,11.0,False,False,True,False,False,True,False,False,False,False,True,False,False
0,15,0,0,4,3,1,2,0,1,1,1,1,1,1,5,2,2,5,4,10.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,16,0,0,3,3,1,2,0,0,1,0,1,1,0,2,3,5,3,6,13.0,12.0,13.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,16,1,1,4,3,1,4,0,0,0,0,1,1,0,4,2,2,2,2,17.0,17.0,17.0,False,True,False,False,False,False,False,False,True,False,False,True,False
1,15,1,1,4,2,1,2,0,0,1,0,1,0,0,4,3,3,5,4,11.0,12.0,13.0,False,False,False,False,True,False,False,True,False,False,False,True,False
0,15,1,1,4,4,1,2,0,1,1,0,1,1,0,4,4,4,3,2,13.0,12.0,12.0,False,False,False,True,False,False,False,False,False,True,True,False,False
0,16,0,1,2,2,3,2,0,0,1,0,1,1,0,4,3,3,4,0,14.0,13.0,13.0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,15,0,1,4,2,1,2,0,0,1,0,1,1,0,4,3,3,5,0,16.0,14.0,16.0,False,True,False,False,False,False,False,True,False,False,False,True,False
1,15,0,0,4,2,2,1,0,0,0,0,1,0,0,5,5,5,5,4,10.0,9.0,9.0,False,True,False,False,False,False,True,False,False,False,True,False,False
0,15,1,1,4,4,1,1,0,1,1,0,1,1,0,3,3,4,5,0,13.0,12.0,12.0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,15,0,0,3,3,1,1,0,0,0,0,1,1,0,5,3,4,1,0,13.0,12.0,13.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,16,1,0,2,1,1,2,0,0,0,0,1,1,1,5,3,4,2,2,12.0,13.0,12.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,0,4,3,1,2,0,0,1,0,1,1,0,4,3,2,1,0,15.0,14.0,15.0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,15,1,1,4,4,1,2,0,0,1,0,1,0,0,3,2,2,5,8,15.0,15.0,16.0,False,False,False,False,True,False,True,False,False,False,False,True,False
1,15,0,1,1,2,1,2,0,1,1,0,1,1,0,4,3,2,5,0,14.0,13.0,14.0,False,False,True,False,False,True,False,False,False,False,True,False,False
0,16,1,1,4,2,1,2,0,0,1,1,1,1,0,4,2,3,5,2,16.0,15.0,16.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,16,1,1,4,4,1,2,0,0,1,0,1,0,0,2,4,4,4,0,17.0,16.0,16.0,False,True,False,False,False,False,False,False,False,True,False,True,False
0,16,1,1,1,1,4,1,0,1,1,0,1,1,1,5,5,5,5,0,10.0,10.0,16.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,16,0,1,1,2,1,2,0,1,0,0,1,1,0,4,4,3,1,0,13.0,13.0,10.0,False,False,True,False,False,False,False,False,True,False,True,False,False
0,16,1,1,4,3,1,3,0,1,1,0,1,1,0,3,4,4,4,0,14.0,13.0,13.0,False,False,False,False,True,False,True,False,False,False,False,True,False
0,15,0,1,4,3,1,2,0,1,0,0,1,1,1,4,4,4,2,0,13.0,12.0,12.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,16,0,1,4,3,3,2,0,0,1,0,1,1,0,5,4,3,1,2,16.0,15.0,16.0,False,False,False,False,True,False,False,False,True,False,False,True,False
1,15,1,0,4,4,1,4,0,0,1,0,1,1,1,1,3,3,3,0,11.0,12.0,12.0,False,False,True,False,False,False,False,False,True,False,False,True,False
0,16,1,1,3,1,1,4,0,1,1,0,1,1,0,4,3,3,5,0,10.0,9.0,10.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,15,0,1,2,2,2,2,0,1,1,0,1,1,0,4,1,3,4,0,11.0,10.0,11.0,False,True,False,False,False,False,False,False,True,False,False,True,False
0,15,0,1,3,1,2,4,0,0,1,0,1,1,0,4,4,2,3,6,15.0,15.0,15.0,False,False,True,False,False,False,False,True,False,False,True,False,False
1,16,1,1,3,1,2,4,0,0,1,0,1,1,0,4,3,2,5,2,13.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,True,False,False
1,15,1,1,4,2,1,4,0,0,0,0,1,1,0,3,3,3,3,0,11.0,9.0,10.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,1,1,1,1,2,0,1,1,0,1,1,1,3,3,4,5,2,13.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,16,1,1,3,1,1,1,0,0,0,0,1,0,0,5,3,2,5,0,13.0,13.0,14.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,16,1,1,3,3,1,2,0,1,1,0,1,1,0,4,3,3,5,4,11.0,11.0,11.0,False,False,True,False,False,False,False,False,True,False,False,True,False
1,15,1,1,4,3,1,2,0,0,1,0,1,1,0,4,3,3,5,0,11.0,11.0,11.0,False,False,False,False,True,False,False,True,False,False,False,True,False
1,15,1,1,4,0,2,4,0,0,0,0,1,1,0,3,4,3,1,0,12.0,11.0,11.0,False,False,False,False,True,False,False,True,False,False,False,True,False
0,16,1,1,2,2,1,4,0,0,0,0,1,1,1,5,2,3,3,1,13.0,13.0,13.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,17,1,1,2,1,2,1,3,1,1,0,0,1,0,4,5,1,3,0,9.0,9.0,10.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,16,1,1,3,4,1,2,0,0,1,0,1,1,0,2,4,3,3,14,12.0,11.0,11.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,15,1,1,2,3,1,1,0,1,1,0,1,1,1,3,2,2,3,0,11.0,11.0,12.0,False,False,True,False,False,False,False,False,True,False,True,False,False
1,15,1,1,2,3,1,3,0,1,0,0,1,1,0,5,3,2,5,2,10.0,9.0,9.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,0,1,3,2,1,2,0,0,1,0,1,1,0,4,4,4,5,4,12.0,11.0,11.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,15,0,1,2,2,2,2,0,0,0,1,1,1,0,5,3,3,4,2,13.0,12.0,13.0,False,False,False,True,False,False,False,False,True,False,False,True,False
0,15,1,1,1,1,1,2,0,0,1,0,1,1,0,4,3,2,4,2,13.0,12.0,12.0,False,False,True,False,False,False,False,True,False,False,True,False,False
0,15,1,1,4,4,2,2,0,0,0,0,1,1,1,4,4,4,5,4,12.0,11.0,12.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,16,0,1,2,2,1,2,0,0,1,0,1,0,0,4,3,4,2,6,13.0,11.0,11.0,True,False,False,False,False,False,False,True,False,False,False,True,False
0,15,1,1,4,2,1,3,0,0,1,0,1,1,0,5,3,3,1,4,15.0,15.0,15.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,16,1,1,2,2,2,2,0,0,0,0,1,1,0,4,4,2,3,6,12.0,10.0,11.0,False,False,False,True,False,False,False,True,False,False,True,False,False
1,16,0,0,4,4,1,2,0,0,1,0,1,0,0,4,1,3,5,6,9.0,9.0,10.0,False,False,False,False,True,False,True,False,False,False,False,True,False
0,16,1,1,3,3,1,3,0,0,1,0,1,1,1,4,3,3,4,2,9.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,1,4,3,1,1,0,0,0,0,1,1,0,4,5,5,1,6,14.0,13.0,13.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,16,0,1,3,1,1,2,0,1,1,0,1,0,0,3,3,3,2,0,12.0,13.0,12.0,False,False,True,False,False,False,False,True,False,False,True,False,False
0,16,1,1,4,2,2,2,0,0,1,0,1,1,0,5,3,3,1,2,13.0,14.0,14.0,False,False,False,False,True,False,False,False,True,False,False,True,False
1,15,0,1,2,2,1,4,0,0,1,0,1,1,0,4,3,4,4,2,11.0,12.0,12.0,False,False,False,True,False,False,True,False,False,False,False,True,False
0,15,1,1,1,1,2,4,0,1,1,1,1,1,0,3,1,2,1,4,13.0,13.0,13.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,16,1,1,4,3,2,1,0,1,1,1,1,1,0,3,3,3,4,6,9.0,11.0,11.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,16,1,1,2,1,1,2,0,0,1,0,1,0,1,4,3,5,5,0,13.0,12.0,12.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,16,1,1,4,4,1,1,0,0,0,0,1,1,0,5,3,4,1,4,12.0,13.0,13.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,16,1,1,4,3,1,3,0,1,1,0,1,1,0,5,3,5,3,2,12.0,13.0,13.0,False,False,True,False,False,True,False,False,False,False,False,True,False
1,16,1,1,4,4,1,1,0,1,1,0,1,1,0,4,5,5,4,12,9.0,9.0,8.0,False,False,False,True,False,False,False,False,True,False,False,True,False
1,16,1,1,4,4,1,3,0,0,1,0,1,1,1,4,4,3,4,0,16.0,16.0,16.0,False,False,False,True,False,False,False,False,False,True,True,False,False
1,15,1,1,4,4,1,1,0,0,1,1,1,1,0,5,3,3,5,2,12.0,13.0,12.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,15,1,1,3,2,2,2,0,1,1,0,1,1,0,4,3,5,2,16,11.0,10.0,10.0,False,False,False,True,False,False,False,True,False,False,False,True,False
1,15,1,0,3,4,1,2,0,0,1,0,1,1,0,5,4,4,1,0,16.0,16.0,16.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,15,1,0,3,3,1,4,0,1,0,0,1,0,0,4,3,3,4,10,10.0,10.0,10.0,False,False,True,False,False,False,True,False,False,False,True,False,False
0,15,1,1,2,2,1,4,0,1,1,0,1,1,0,5,1,2,3,4,10.0,10.0,10.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,16,1,1,3,3,1,3,0,0,1,0,1,1,0,5,3,3,5,4,13.0,14.0,14.0,False,False,False,True,False,False,False,True,False,False,True,False,False
1,15,1,1,4,4,4,4,0,0,1,0,1,1,1,1,3,5,1,8,12.0,10.0,11.0,False,False,True,False,False,False,False,True,False,False,True,False,False
0,16,0,1,4,4,1,3,0,0,1,0,1,1,1,5,4,5,4,2,15.0,15.0,14.0,False,True,False,False,False,False,True,False,False,False,False,True,False
1,15,0,0,4,4,1,1,0,0,0,0,1,1,0,5,5,3,4,4,13.0,14.0,14.0,False,False,False,False,True,False,False,False,False,True,False,True,False
0,16,1,1,3,3,1,3,0,1,1,0,1,1,0,4,1,2,2,4,11.0,11.0,11.0,False,False,False,True,False,False,False,True,False,False,True,False,False
0,16,1,1,2,2,1,2,1,1,0,0,1,1,0,3,1,2,5,12,8.0,10.0,10.0,True,False,False,False,False,False,False,True,False,False,False,True,False
1,15,0,1,4,2,1,1,0,0,0,0,1,1,0,3,5,2,3,10,18.0,17.0,18.0,False,False,False,False,True,False,False,True,False,False,False,True,False
1,15,1,1,2,1,1,2,0,0,0,0,1,1,1,5,4,2,5,4,10.0,9.0,10.0,False,True,False,False,False,False,False,False,True,False,False,True,False
1,16,1,1,4,4,1,2,0,0,1,0,1,1,0,5,4,4,5,6,16.0,14.0,14.0,False,False,False,False,True,False,False,False,False,True,True,False,False
1,15,1,1,4,4,2,2,0,0,1,0,1,0,0,4,4,3,2,4,16.0,15.0,16.0,False,False,True,False,False,False,False,False,False,True,True,False,False
1,16,1,1,3,3,2,1,0,0,0,0,1,1,0,5,4,2,5,6,14.0,14.0,15.0,False,False,True,False,False,False,False,False,True,False,True,False,False
1,17,1,1,1,3,3,2,1,0,1,0,1,1,0,5,2,4,5,14,12.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,True,False,False
1,15,1,1,3,4,1,1,0,0,0,0,1,1,0,3,4,3,4,2,14.0,13.0,14.0,False,False,True,False,False,False,False,True,False,False,True,False,False
0,15,1,1,1,2,1,2,0,0,0,0,1,1,0,3,2,3,1,0,14.0,14.0,14.0,True,False,False,False,False,False,False,False,True,False,False,True,False
1,15,1,1,2,2,1,4,0,0,1,0,1,1,0,5,5,4,5,6,14.0,13.0,13.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,16,0,1,2,4,2,2,0,0,1,0,1,1,1,4,2,2,5,2,14.0,12.0,13.0,False,False,True,False,False,False,True,False,False,False,True,False,False
1,16,1,1,4,4,1,1,0,0,1,0,1,1,0,3,4,4,5,4,12.0,13.0,13.0,False,True,False,False,False,False,False,True,False,False,False,True,False
0,16,1,1,2,2,1,2,0,0,0,0,1,1,1,5,4,4,5,0,12.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,False,True,False
1,15,1,1,3,4,1,1,0,1,0,0,1,1,0,5,5,5,5,2,9.0,9.0,9.0,False,False,False,True,False,False,False,False,True,False,True,False,False
0,15,0,0,3,4,1,2,0,1,0,0,1,1,1,5,3,2,1,0,10.0,11.0,11.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,19,1,1,0,1,1,2,2,0,1,0,0,0,0,3,4,2,5,0,9.0,10.0,11.0,True,False,False,False,False,False,False,True,False,False,False,False,True
1,16,1,1,4,4,1,1,0,0,0,0,1,1,0,3,5,5,4,8,14.0,14.0,15.0,False,False,False,False,True,False,False,False,False,True,False,True,False
1,16,1,1,2,3,2,3,0,0,1,0,1,1,1,3,2,3,1,4,13.0,12.0,13.0,False,False,True,False,False,False,False,True,False,False,False,True,False
0,15,1,1,3,4,2,3,0,0,1,0,1,1,1,4,2,2,5,0,10.0,11.0,12.0,False,False,False,True,False,False,False,False,False,True,True,False,False
0,18,1,1,2,1,1,2,3,0,1,0,0,1,1,5,4,5,5,10,10.0,9.0,8.0,False,False,False,True,False,False,False,True,False,False,False,True,False
0,17,0,0,2,1,3,1,0,0,1,0,1,1,0,3,2,2,5,8,11.0,10.0,11.0,False,False,True,False,False,False,False,True,False,False,False,True,False
